Life tables (period 1x10), Males 	Last modified: 29 Apr 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
AUS      1950-1959        0      0.02577  0.02520  0.11  100000    2520   97763  6709659  67.10
AUS      1950-1959        1      0.00265  0.00265  0.50   97480     258   97351  6611896  67.83
AUS      1950-1959        2      0.00164  0.00163  0.50   97222     159   97142  6514545  67.01
AUS      1950-1959        3      0.00115  0.00115  0.50   97063     112   97007  6417402  66.12
AUS      1950-1959        4      0.00093  0.00093  0.50   96951      90   96906  6320395  65.19
AUS      1950-1959        5      0.00072  0.00072  0.50   96861      70   96826  6223489  64.25
AUS      1950-1959        6      0.00074  0.00074  0.50   96791      71   96756  6126663  63.30
AUS      1950-1959        7      0.00065  0.00065  0.50   96720      63   96689  6029907  62.34
AUS      1950-1959        8      0.00062  0.00062  0.50   96657      60   96628  5933218  61.38
AUS      1950-1959        9      0.00056  0.00056  0.50   96598      54   96571  5836591  60.42
AUS      1950-1959       10      0.00056  0.00056  0.50   96544      54   96517  5740020  59.46
AUS      1950-1959       11      0.00052  0.00052  0.50   96489      50   96464  5643503  58.49
AUS      1950-1959       12      0.00056  0.00056  0.50   96439      54   96412  5547039  57.52
AUS      1950-1959       13      0.00064  0.00064  0.50   96385      61   96354  5450627  56.55
AUS      1950-1959       14      0.00074  0.00074  0.50   96324      71   96288  5354273  55.59
AUS      1950-1959       15      0.00098  0.00098  0.50   96253      94   96206  5257985  54.63
AUS      1950-1959       16      0.00110  0.00110  0.50   96159     106   96106  5161779  53.68
AUS      1950-1959       17      0.00148  0.00148  0.50   96053     142   95982  5065673  52.74
AUS      1950-1959       18      0.00184  0.00184  0.50   95910     176   95822  4969691  51.82
AUS      1950-1959       19      0.00193  0.00193  0.50   95734     185   95642  4873869  50.91
AUS      1950-1959       20      0.00191  0.00191  0.50   95549     182   95458  4778227  50.01
AUS      1950-1959       21      0.00212  0.00212  0.50   95367     202   95266  4682769  49.10
AUS      1950-1959       22      0.00193  0.00193  0.50   95165     183   95073  4587503  48.21
AUS      1950-1959       23      0.00172  0.00172  0.50   94982     163   94900  4492429  47.30
AUS      1950-1959       24      0.00184  0.00184  0.50   94819     175   94731  4397529  46.38
AUS      1950-1959       25      0.00169  0.00169  0.50   94644     160   94564  4302797  45.46
AUS      1950-1959       26      0.00165  0.00165  0.50   94484     156   94406  4208233  44.54
AUS      1950-1959       27      0.00167  0.00167  0.50   94328     157   94250  4113827  43.61
AUS      1950-1959       28      0.00169  0.00169  0.50   94171     159   94092  4019577  42.68
AUS      1950-1959       29      0.00161  0.00161  0.50   94012     151   93937  3925486  41.76
AUS      1950-1959       30      0.00175  0.00174  0.50   93861     164   93780  3831549  40.82
AUS      1950-1959       31      0.00169  0.00169  0.50   93698     158   93619  3737769  39.89
AUS      1950-1959       32      0.00194  0.00194  0.50   93539     182   93449  3644151  38.96
AUS      1950-1959       33      0.00181  0.00181  0.50   93358     169   93273  3550702  38.03
AUS      1950-1959       34      0.00205  0.00205  0.50   93189     191   93093  3457429  37.10
AUS      1950-1959       35      0.00210  0.00210  0.50   92998     195   92901  3364335  36.18
AUS      1950-1959       36      0.00219  0.00218  0.50   92803     203   92702  3271435  35.25
AUS      1950-1959       37      0.00241  0.00241  0.50   92600     223   92489  3178733  34.33
AUS      1950-1959       38      0.00267  0.00267  0.50   92377     246   92254  3086244  33.41
AUS      1950-1959       39      0.00283  0.00283  0.50   92131     260   92001  2993990  32.50
AUS      1950-1959       40      0.00311  0.00311  0.50   91871     286   91728  2901989  31.59
AUS      1950-1959       41      0.00307  0.00307  0.50   91585     281   91445  2810261  30.68
AUS      1950-1959       42      0.00417  0.00416  0.50   91304     380   91114  2718817  29.78
AUS      1950-1959       43      0.00389  0.00389  0.50   90924     353   90748  2627703  28.90
AUS      1950-1959       44      0.00415  0.00414  0.50   90571     375   90383  2536955  28.01
AUS      1950-1959       45      0.00502  0.00501  0.50   90196     452   89970  2446572  27.13
AUS      1950-1959       46      0.00530  0.00529  0.50   89744     475   89507  2356602  26.26
AUS      1950-1959       47      0.00605  0.00603  0.50   89269     539   89000  2267095  25.40
AUS      1950-1959       48      0.00684  0.00681  0.50   88731     604   88429  2178095  24.55
AUS      1950-1959       49      0.00767  0.00764  0.50   88126     673   87790  2089667  23.71
AUS      1950-1959       50      0.00842  0.00838  0.50   87453     733   87087  2001877  22.89
AUS      1950-1959       51      0.00883  0.00880  0.50   86720     763   86339  1914790  22.08
AUS      1950-1959       52      0.01063  0.01057  0.50   85957     909   85503  1828452  21.27
AUS      1950-1959       53      0.01178  0.01171  0.50   85049     996   84551  1742949  20.49
AUS      1950-1959       54      0.01290  0.01282  0.50   84053    1077   83514  1658398  19.73
AUS      1950-1959       55      0.01322  0.01313  0.50   82976    1090   82431  1574884  18.98
AUS      1950-1959       56      0.01574  0.01562  0.50   81886    1279   81247  1492453  18.23
AUS      1950-1959       57      0.01682  0.01668  0.50   80607    1344   79935  1411206  17.51
AUS      1950-1959       58      0.01973  0.01954  0.50   79263    1549   78489  1331271  16.80
AUS      1950-1959       59      0.02115  0.02093  0.50   77714    1627   76901  1252782  16.12
AUS      1950-1959       60      0.02220  0.02196  0.50   76088    1671   75252  1175881  15.45
AUS      1950-1959       61      0.02280  0.02254  0.50   74417    1677   73578  1100629  14.79
AUS      1950-1959       62      0.02750  0.02712  0.50   72739    1973   71753  1027051  14.12
AUS      1950-1959       63      0.03055  0.03009  0.50   70766    2130   69702   955298  13.50
AUS      1950-1959       64      0.03343  0.03288  0.50   68637    2257   67509   885596  12.90
AUS      1950-1959       65      0.03750  0.03681  0.50   66380    2443   65159   818088  12.32
AUS      1950-1959       66      0.03657  0.03591  0.50   63937    2296   62789   752929  11.78
AUS      1950-1959       67      0.04224  0.04137  0.50   61641    2550   60366   690140  11.20
AUS      1950-1959       68      0.04691  0.04584  0.50   59091    2709   57737   629774  10.66
AUS      1950-1959       69      0.04961  0.04841  0.50   56382    2729   55018   572037  10.15
AUS      1950-1959       70      0.05374  0.05233  0.50   53653    2808   52249   517020   9.64
AUS      1950-1959       71      0.05421  0.05278  0.50   50845    2684   49503   464771   9.14
AUS      1950-1959       72      0.06579  0.06370  0.50   48162    3068   46628   415267   8.62
AUS      1950-1959       73      0.07320  0.07062  0.50   45094    3184   43502   368639   8.17
AUS      1950-1959       74      0.08152  0.07833  0.50   41909    3283   40268   325138   7.76
AUS      1950-1959       75      0.08584  0.08231  0.50   38627    3179   37037   284870   7.37
AUS      1950-1959       76      0.09456  0.09029  0.50   35447    3201   33847   247833   6.99
AUS      1950-1959       77      0.09402  0.08980  0.50   32247    2896   30799   213985   6.64
AUS      1950-1959       78      0.11232  0.10635  0.50   29351    3121   27790   183187   6.24
AUS      1950-1959       79      0.11844  0.11182  0.50   26230    2933   24763   155396   5.92
AUS      1950-1959       80      0.12276  0.11566  0.50   23297    2695   21949   130633   5.61
AUS      1950-1959       81      0.12184  0.11484  0.50   20602    2366   19419   108684   5.28
AUS      1950-1959       82      0.14476  0.13499  0.50   18236    2462   17005    89265   4.89
AUS      1950-1959       83      0.15918  0.14745  0.50   15774    2326   14611    72259   4.58
AUS      1950-1959       84      0.18373  0.16827  0.50   13448    2263   12317    57648   4.29
AUS      1950-1959       85      0.19066  0.17407  0.50   11186    1947   10212    45331   4.05
AUS      1950-1959       86      0.21790  0.19649  0.50    9238    1815    8331    35119   3.80
AUS      1950-1959       87      0.22821  0.20484  0.50    7423    1521    6663    26788   3.61
AUS      1950-1959       88      0.24787  0.22054  0.50    5903    1302    5252    20125   3.41
AUS      1950-1959       89      0.26957  0.23755  0.50    4601    1093    4054    14873   3.23
AUS      1950-1959       90      0.28036  0.24589  0.50    3508     863    3077    10819   3.08
AUS      1950-1959       91      0.27285  0.24009  0.50    2645     635    2328     7742   2.93
AUS      1950-1959       92      0.31648  0.27324  0.50    2010     549    1736     5415   2.69
AUS      1950-1959       93      0.35668  0.30270  0.50    1461     442    1240     3679   2.52
AUS      1950-1959       94      0.36246  0.30685  0.50    1019     313     862     2439   2.39
AUS      1950-1959       95      0.40719  0.33831  0.50     706     239     587     1577   2.23
AUS      1950-1959       96      0.43340  0.35621  0.50     467     166     384      990   2.12
AUS      1950-1959       97      0.45998  0.37397  0.50     301     112     245      606   2.01
AUS      1950-1959       98      0.48680  0.39150  0.50     188      74     151      361   1.92
AUS      1950-1959       99      0.51369  0.40871  0.50     115      47      91      210   1.83
AUS      1950-1959      100      0.54050  0.42550  0.50      68      29      53      119   1.75
AUS      1950-1959      101      0.56707  0.44181  0.50      39      17      30       65   1.68
AUS      1950-1959      102      0.59327  0.45755  0.50      22      10      17       35   1.61
AUS      1950-1959      103      0.61895  0.47267  0.50      12       6       9       18   1.56
AUS      1950-1959      104      0.64398  0.48713  0.50       6       3       5        9   1.50
AUS      1950-1959      105      0.66824  0.50089  0.50       3       2       2        5   1.45
AUS      1950-1959      106      0.69165  0.51392  0.50       2       1       1        2   1.41
AUS      1950-1959      107      0.71411  0.52622  0.50       1       0       1        1   1.37
AUS      1950-1959      108      0.73556  0.53777  0.50       0       0       0        0   1.34
AUS      1950-1959      109      0.75595  0.54859  0.50       0       0       0        0   1.31
AUS      1950-1959      110+     0.77524  1.00000  1.29       0       0       0        0   1.29
AUS      1960-1969        0      0.02161  0.02120  0.11  100000    2120   98105  6773110  67.73
AUS      1960-1969        1      0.00172  0.00172  0.50   97880     168   97796  6675005  68.20
AUS      1960-1969        2      0.00104  0.00104  0.50   97712     101   97661  6577209  67.31
AUS      1960-1969        3      0.00081  0.00081  0.50   97611      79   97571  6479548  66.38
AUS      1960-1969        4      0.00065  0.00065  0.50   97531      63   97500  6381977  65.44
AUS      1960-1969        5      0.00055  0.00055  0.50   97469      53   97442  6284477  64.48
AUS      1960-1969        6      0.00054  0.00054  0.50   97415      52   97389  6187035  63.51
AUS      1960-1969        7      0.00047  0.00047  0.50   97363      46   97340  6089646  62.55
AUS      1960-1969        8      0.00043  0.00043  0.50   97317      42   97296  5992306  61.58
AUS      1960-1969        9      0.00043  0.00043  0.50   97275      42   97254  5895010  60.60
AUS      1960-1969       10      0.00040  0.00040  0.50   97233      39   97213  5797757  59.63
AUS      1960-1969       11      0.00041  0.00041  0.50   97193      40   97174  5700544  58.65
AUS      1960-1969       12      0.00050  0.00050  0.50   97154      49   97129  5603370  57.68
AUS      1960-1969       13      0.00053  0.00053  0.50   97105      51   97079  5506241  56.70
AUS      1960-1969       14      0.00060  0.00060  0.50   97054      59   97024  5409161  55.73
AUS      1960-1969       15      0.00068  0.00068  0.50   96995      66   96962  5312137  54.77
AUS      1960-1969       16      0.00093  0.00093  0.50   96929      90   96884  5215175  53.80
AUS      1960-1969       17      0.00136  0.00136  0.50   96839     132   96773  5118291  52.85
AUS      1960-1969       18      0.00171  0.00171  0.50   96707     165   96625  5021517  51.92
AUS      1960-1969       19      0.00188  0.00188  0.50   96542     182   96451  4924893  51.01
AUS      1960-1969       20      0.00186  0.00185  0.50   96361     179   96271  4828441  50.11
AUS      1960-1969       21      0.00182  0.00182  0.50   96182     175   96095  4732170  49.20
AUS      1960-1969       22      0.00171  0.00171  0.50   96007     164   95925  4636075  48.29
AUS      1960-1969       23      0.00154  0.00154  0.50   95843     148   95769  4540150  47.37
